time,ask_id,bid_id,quantity,price
19885.0,48,15,80,99.1565661728
19886.0,39,19,50,99.2445701132
19887.0,2,30,47,99.0147483781
19888.0,41,35,129,98.9806066238
19889.0,24,25,75,99.150330853
19890.0,22,47,98,99.4095847182
19891.0,49,4,32,99.3780723845
19892.0,32,1,44,99.1212195629
19893.0,12,28,46,99.0742155774
19894.0,45,3,67,99.3421974831
19895.0,3,6,53,99.0687517998
19896.0,26,37,81,99.0808624631
19897.0,41,48,85,99.4224326547
19898.0,39,25,28,99.2751721031
19899.0,13,39,37,99.2767302313
19900.0,37,43,45,99.2881425865
19901.0,12,39,50,99.2505910852
19902.0,9,37,56,99.0808624631
19903.0,3,8,97,99.2088721181
19904.0,29,30,89,99.0555978606
19905.0,45,42,20,99.2551480352
19906.0,27,42,123,99.0377718587
19907.0,24,27,124,99.0063377871
19908.0,27,36,203,99.1636753527
19909.0,44,49,27,99.1292824865
19910.0,4,15,96,98.9804948017
19911.0,42,36,74,98.9804649452
19912.0,43,32,46,99.1437940809
19913.0,1,36,31,99.0444003545
19914.0,11,48,68,99.0900934479
19915.0,39,14,79,99.2243782991
19916.0,35,36,61,99.0444003545
19917.0,27,34,42,99.0024450622
19918.0,1,14,42,99.0014899355
19919.0,42,7,118,98.9804618973
19920.0,20,11,123,99.115867946
19921.0,45,14,52,99.2274125803
19922.0,9,6,86,99.2734588838
19923.0,22,47,89,99.2481375161
19924.0,31,39,79,99.0942267348
19925.0,12,14,127,99.1865137417
19926.0,38,48,30,99.048828907
19927.0,23,32,151,99.3187869356
19928.0,27,14,54,99.054394303
19929.0,40,38,115,99.1215763163
19930.0,2,23,46,99.3263856564
19931.0,35,8,80,99.1180104432
19932.0,8,32,50,99.1145252621
19933.0,18,46,37,98.9852438238
19934.0,30,42,80,99.3391374791
19935.0,41,49,59,99.3376044837
19936.0,39,9,41,99.0360026703
19937.0,24,17,116,99.0980767024
19938.0,14,4,45,99.2659855529
19939.0,17,7,55,98.9802858616
19940.0,41,32,57,98.980267193
19941.0,26,23,114,99.1595947024
19942.0,19,9,107,99.249121089
19943.0,49,28,24,99.2912462561
19944.0,5,16,50,99.3221399871
19945.0,44,30,110,99.3175007005
19946.0,35,9,143,99.265604232
19947.0,43,32,88,99.3401749874
19948.0,42,40,65,99.3600824228
19949.0,47,4,77,99.3835728515
19950.0,24,36,109,99.1510308776
19951.0,15,6,75,99.0919484258
19952.0,5,13,119,98.9801641409
19953.0,47,6,25,99.0638686685
19954.0,12,39,94,99.1981201082
19955.0,28,2,77,99.3993351516
19956.0,18,0,86,99.0455549505
19957.0,23,10,77,99.2633117271
19958.0,16,7,92,99.3598346924
19959.0,30,3,73,99.1288769717
19960.0,16,38,55,99.1410199367
19961.0,25,47,59,99.3403546248
19962.0,31,20,65,99.2978268983
19963.0,18,2,65,99.0194291545
19964.0,32,11,82,99.3759875712
19965.0,45,41,50,99.3916789275
19966.0,0,43,104,99.1569035507
19967.0,46,31,53,99.3247560854
19968.0,32,36,61,99.2480287805
19969.0,22,42,119,98.9801100547
19970.0,28,17,53,99.4014961395
19971.0,10,0,70,99.0347358597
19972.0,49,31,50,99.2374149337
19973.0,44,42,58,99.1690555412
19974.0,1,24,95,99.4235564556
19975.0,25,34,69,99.0148843574
19976.0,43,11,58,98.9800877412
19977.0,44,48,79,99.1810672117
19978.0,9,16,36,99.3438232616
19979.0,40,39,91,99.0030406799
19980.0,26,2,64,99.1003040635
19981.0,27,26,92,99.0083818039
19982.0,18,28,109,99.2456871908
19983.0,46,4,48,99.1050948042
19984.0,21,38,72,99.3344374609
19985.0,35,45,48,99.190792953
19986.0,10,4,97,99.1050948042
19987.0,8,15,74,99.3736216682
19988.0,15,16,56,99.3886579135
19989.0,15,32,54,99.3373500135
19990.0,33,39,92,99.4075557052
19991.0,12,21,71,99.2596071322
19992.0,39,27,85,99.4241201092
19993.0,19,12,90,99.4243195928
19994.0,47,40,166,99.1227838008
19995.0,6,37,87,99.1135169663
19996.0,10,3,110,99.0597700929
19997.0,41,10,59,99.1963356095
19998.0,37,11,61,99.2274222065
19999.0,38,6,59,99.230662881
20000.0,12,20,88,99.1803205361
20001.0,7,9,37,99.0258787842
20002.0,23,1,93,99.2035184857
20003.0,4,49,52,99.3166552489
20004.0,21,47,67,99.4141564826
20005.0,2,1,63,99.0059254633
20006.0,48,24,62,99.3046613108
20007.0,20,19,106,99.4247253842
20008.0,21,10,87,99.1285425042
20009.0,32,17,54,99.0496990629
20010.0,23,13,142,98.9800523888
20011.0,6,48,71,98.9800513192
20012.0,34,48,35,99.1687526738
20013.0,8,32,191,99.4173274458
20014.0,8,24,103,98.9800274079
20015.0,15,34,58,99.4284217194
20016.0,19,3,80,99.4123959067
20017.0,15,42,55,99.1180956486
20018.0,37,24,60,99.0976096135
20019.0,20,16,74,99.2701776685
20020.0,25,21,27,99.1503635929
20021.0,0,20,63,99.3280782408
20022.0,47,40,184,99.3235068629
20023.0,17,17,42,99.281196778
20024.0,4,0,111,99.428630423
20025.0,16,3,91,99.4298503624
20026.0,11,18,77,99.0983122388
20027.0,45,41,57,99.0027999895
20028.0,16,4,37,98.9841497486
20029.0,29,46,102,99.1402956762
20030.0,4,47,60,98.9799298709
20031.0,40,46,128,99.0498958624
20032.0,1,49,134,98.97982301
20033.0,49,33,74,99.0159691182
20034.0,47,43,44,99.0810832928
20035.0,47,23,59,98.9809513894
20036.0,23,3,65,99.2620458378
20037.0,37,30,107,99.2762187471
20038.0,28,23,64,98.9797702639
20039.0,23,34,90,99.1545516923
20040.0,33,32,132,99.1526277385
20041.0,38,45,114,98.9796795021
20042.0,34,27,39,99.0881263087
20043.0,27,3,77,99.1504091984
20044.0,24,4,51,99.1864706752
20045.0,49,28,95,99.3565921035
20046.0,39,39,60,99.3405682661
20047.0,29,21,28,99.045991574
20048.0,41,10,132,99.1824247414
20049.0,47,29,132,99.3637680741
20050.0,40,2,81,99.3781526037
20051.0,46,35,25,99.2585268679
20052.0,25,40,74,99.10585676
20053.0,5,47,57,98.9795846971
20054.0,24,35,41,99.0831546086
20055.0,10,1,59,99.0946472441
20056.0,39,38,54,99.3055455786
20057.0,49,27,38,99.1354940253
20058.0,30,39,57,99.245816269
20059.0,24,39,68,99.0727310191
20060.0,43,4,107,99.0462056635
20061.0,3,37,50,99.0458633147
20062.0,42,43,116,99.287619734
20063.0,49,6,34,99.1123935518
20064.0,5,6,69,99.3547232483
20065.0,30,2,50,99.1795108955
20066.0,37,45,137,99.3791653467
20067.0,20,7,58,99.3063895521
20068.0,14,19,39,99.3988644675
20069.0,31,12,40,99.4023830066
20070.0,42,4,62,99.1299696558
20071.0,14,22,35,99.0957061709
20072.0,46,29,29,99.1237343371
20073.0,24,15,43,99.1605668103
20074.0,27,5,53,99.066647142
20075.0,27,3,49,99.1031045022
20076.0,37,47,79,99.1972052903
20077.0,11,48,83,99.3467425955
20078.0,33,25,74,99.3021135024
20079.0,46,25,72,98.9856464383
20080.0,15,39,100,99.3593483536
20081.0,31,15,51,99.4023830066
20082.0,37,2,50,99.411296692
20083.0,19,27,63,99.2699543851
20084.0,8,21,81,99.4185078178
20085.0,10,8,25,99.3697791038
20086.0,25,12,138,99.1476504118
20087.0,21,29,135,99.2230201992
20088.0,30,6,33,99.4303196765
20089.0,44,7,83,99.1484186796
20090.0,23,40,76,99.41780177
20091.0,45,2,69,99.2203494896
20092.0,22,18,80,99.0968812053
20093.0,40,1,70,99.2221492567
20094.0,38,35,53,99.2365517567
20095.0,46,28,47,99.0770405365
20096.0,1,35,76,99.043783097
20097.0,0,38,84,99.0877788203
20098.0,32,2,76,99.2986007033
20099.0,25,0,45,99.2191511758
20100.0,32,14,62,99.0351583862
20101.0,12,18,90,98.9864522896
20102.0,11,48,116,98.979524474
20103.0,7,23,97,98.9795044058
20104.0,41,35,74,98.979481005
20105.0,29,21,192,99.0325908485
20106.0,16,10,59,99.3991202495
20107.0,42,48,74,99.1778882071
20108.0,27,6,134,99.404736326
20109.0,27,48,59,99.404736326
20110.0,17,38,91,99.2149033844
20111.0,41,49,157,98.9992859185
20112.0,17,25,53,98.9991735425
20113.0,40,4,89,99.0978630929
20114.0,28,39,186,99.0997682142
20115.0,35,39,84,99.0997682142
20116.0,48,43,46,99.2671375396
20117.0,39,15,135,99.3382798252
20118.0,45,8,51,99.2622641787
20119.0,41,0,94,99.3258098892
20120.0,6,42,102,99.1896422626
20121.0,47,22,70,99.4328620443
20122.0,27,38,65,99.1807206363
20123.0,2,39,72,99.2563272756
20124.0,42,4,56,99.4347777417
20125.0,19,22,162,99.3410501456
20126.0,41,42,89,99.0679781375
20127.0,46,46,88,99.0124590388
20128.0,35,28,82,98.9839224444
20129.0,5,34,47,98.9793524869
20130.0,23,5,80,99.0412988663
20131.0,20,8,106,99.4165628575
20132.0,39,42,82,99.2420824472
20133.0,39,48,60,99.4373167075
20134.0,24,30,98,99.4376138222
20135.0,31,6,82,99.4377751712
20136.0,25,2,75,99.4382835802
20137.0,13,23,111,99.3146059487
20138.0,15,17,37,99.3655876642
20139.0,2,31,70,99.2634912457
20140.0,40,41,46,99.4401454769
20141.0,15,30,59,99.2631764271
20142.0,4,14,22,99.2576843542
20143.0,12,27,42,99.440603777
20144.0,26,28,138,99.3046271597
20145.0,46,5,63,99.3191502203
20146.0,26,0,48,99.4414035146
20147.0,26,44,56,99.4415964664
20148.0,15,35,53,99.3466506025
20149.0,4,27,95,99.4425023191
20150.0,36,16,92,99.3549675251
20151.0,32,49,42,99.2993252417
20152.0,28,34,107,99.2148153639
20153.0,28,46,128,99.4458301265
20154.0,19,21,117,99.1916291984
20155.0,16,37,69,99.2518847119
20156.0,9,6,97,99.1773794529
20157.0,6,30,94,99.2608590236
20158.0,33,32,120,99.0951477284
20159.0,33,18,43,99.2409727983
20160.0,26,31,66,99.3059339641
20161.0,32,41,31,99.3104299293
20162.0,22,35,76,99.2747692556
20163.0,44,37,52,99.4287793474
20164.0,28,34,60,99.369914914
20165.0,32,45,30,99.3709689796
20166.0,39,6,84,99.4094958843
20167.0,34,48,79,99.3159992512
20168.0,7,3,72,99.4480462438
20169.0,21,36,36,99.0766895985
20170.0,24,15,47,99.2715895738
20171.0,46,29,111,99.0702869768
20172.0,48,29,62,99.0674278953
20173.0,38,23,52,99.2868068865
20174.0,7,3,68,99.3669030724
20175.0,21,22,43,99.0729923482
20176.0,35,24,73,99.1614454848
20177.0,40,24,54,99.1614454848
20178.0,31,24,26,99.24425733
20179.0,12,6,79,99.1805004419
20180.0,23,11,51,99.4117390356
20181.0,32,7,49,99.3161868059
20182.0,33,10,35,99.2034348275
20183.0,23,0,109,99.3392730304
20184.0,0,1,74,99.0551178952
20185.0,15,29,66,99.0658422137
20186.0,35,3,77,99.4087023778
20187.0,4,34,93,99.0975846129
20188.0,45,4,50,99.0543112946
20189.0,44,8,35,99.2357760544
20190.0,29,23,19,99.264775803
20191.0,9,46,34,99.3109795421
20192.0,32,36,80,99.0932819402
20193.0,28,12,63,99.1063493094
20194.0,21,37,70,99.1603387422
20195.0,32,14,62,99.200674892
20196.0,6,11,128,99.4156210643
20197.0,35,27,47,99.4438258791
20198.0,7,48,39,99.3113910319
20199.0,30,23,123,99.0405933094
20200.0,8,31,84,99.2599779038
20201.0,47,23,69,99.0643637067
20202.0,41,21,53,99.3417520068
20203.0,17,12,67,99.1776735714
20204.0,27,2,56,99.2050077256
20205.0,4,22,39,99.1563269965
20206.0,29,6,45,99.1137972869
20207.0,25,36,65,99.0483407417
20208.0,4,14,73,99.17640981
20209.0,49,43,76,99.2028230141
20210.0,44,3,25,99.2577229787
20211.0,17,0,90,99.2636161345
20212.0,19,17,61,99.2002241791
20213.0,10,6,53,99.1820087204
20214.0,47,8,73,99.2610607012
20215.0,42,32,82,99.2649283331
20216.0,18,47,64,99.0319966077
20217.0,11,36,63,99.0304484514
20218.0,36,41,152,99.2862045271
20219.0,9,31,87,99.1937217007
20220.0,18,41,84,99.2644626657
20221.0,6,36,34,99.1556494521
20222.0,25,6,42,99.1297379042
20223.0,36,36,47,99.2862045271
20224.0,8,41,60,99.0297835091
20225.0,30,15,64,99.0659650703
20226.0,46,15,59,99.0659650703
20227.0,36,32,53,99.2862045271
20228.0,27,7,83,99.3034810432
20229.0,48,34,104,99.3307137165
20230.0,2,15,79,99.0659650703
20231.0,37,22,59,99.1903949415
20232.0,32,27,122,99.0270904828
20233.0,28,25,40,99.0873115474
20234.0,12,14,130,99.1435531219
20235.0,6,46,26,99.258873325
20236.0,27,20,61,99.2484561413
20237.0,3,33,75,99.3282635294
20238.0,18,18,50,99.3371661481
20239.0,36,49,68,99.2183110517
20240.0,41,8,67,99.3614825671
20241.0,28,32,86,99.1323620248
20242.0,3,37,48,99.2540498489
20243.0,10,40,82,99.2625147572
20244.0,32,43,129,99.0171610205
20245.0,27,11,53,99.0152604335
20246.0,26,41,68,99.1266038963
20247.0,43,39,69,99.2069884848
20248.0,3,45,70,99.2987545913
20249.0,10,2,58,99.3318432501
20250.0,12,26,58,99.3501153973
20251.0,27,26,54,99.2973748354
20252.0,25,11,74,99.2545417428
20253.0,39,49,43,99.0705618366
20254.0,14,14,62,99.1557630598
20255.0,4,28,65,99.0083270853
20256.0,38,49,90,99.0850558766
20257.0,3,31,51,99.2432145454
20258.0,49,27,57,99.0049257387
20259.0,43,13,58,99.011621782
20260.0,10,8,102,99.2497292916
20261.0,41,27,117,99.3192262796
20262.0,29,0,70,99.3277761568
20263.0,20,43,72,99.2311576431
20264.0,23,30,115,99.2333129127
20265.0,16,31,71,98.9972338411
20266.0,3,41,40,98.9912302321
20267.0,15,23,69,98.9899445745
20268.0,21,19,101,99.051227226
20269.0,12,39,75,99.060805938
20270.0,8,27,51,99.0516596226
20271.0,26,36,100,99.0383184031
20272.0,4,14,110,98.9807768715
20273.0,28,20,104,99.2012364285
20274.0,17,27,78,99.329828706
20275.0,24,15,104,99.141174761
20276.0,44,32,95,99.3518219179
20277.0,42,49,47,99.0475149019
20278.0,42,30,46,99.0475149019
20279.0,42,20,107,98.9792745222
20280.0,4,29,75,99.0386450648
20281.0,4,29,28,99.0386450648
20282.0,13,10,46,99.0931041607
20283.0,34,9,92,99.1634230007
20284.0,22,29,71,99.0386450648
20285.0,44,7,100,99.0609053322
20286.0,0,47,107,98.9955531927
20287.0,1,21,112,98.9792687093
20288.0,16,49,68,99.2448252891
20289.0,15,1,97,99.3131232509
20290.0,40,25,83,99.3338505756
20291.0,33,35,129,99.3673447228
20292.0,1,17,62,99.2432098344
20293.0,35,1,122,99.1490987007
20294.0,5,13,115,99.2328422036
20295.0,25,41,129,98.9792098554
20296.0,46,29,93,99.157244915
20297.0,6,47,111,98.9791944936
20298.0,33,33,61,99.381585763
20299.0,16,22,69,99.3723790494
20300.0,7,14,113,99.2273409694
20301.0,39,26,51,99.0985826405
20302.0,29,17,30,99.2785521983
20303.0,7,23,52,99.0638380913
20304.0,0,38,53,99.0605380041
20305.0,10,27,39,99.011760023
20306.0,34,26,80,99.0038558743
20307.0,4,25,76,99.0032715852
20308.0,39,24,93,98.9791343131
20309.0,35,42,46,98.9791295377
20310.0,29,37,38,99.2785521983
20311.0,38,12,82,98.9790847065
20312.0,47,34,77,99.0405577205
20313.0,32,34,44,99.1192722903
20314.0,0,7,80,99.2057872282
20315.0,29,20,90,99.2785521983
20316.0,29,36,30,99.2785521983
20317.0,37,46,60,99.2764702748
20318.0,29,33,43,99.2785521983
20319.0,31,45,56,99.2567920068
20320.0,32,37,51,99.2966854894
20321.0,47,8,99,99.1915349607
20322.0,19,41,71,99.1791818488
20323.0,10,46,68,99.2068331368
20324.0,7,15,29,99.3164873654
20325.0,46,48,71,99.3338906956
20326.0,1,0,111,99.1240166196
20327.0,37,34,42,99.2203758875
20328.0,29,10,123,99.0645943464
20329.0,31,19,111,99.2707220132
20330.0,24,25,73,99.3718072771
20331.0,42,46,48,99.3782051489
20332.0,25,29,74,99.3879409037
20333.0,25,47,67,99.3879409037
20334.0,35,49,27,99.3649173815
20335.0,16,46,68,99.1612661175
20336.0,44,3,71,99.1266273278
20337.0,10,24,55,99.176375656
20338.0,37,45,100,99.3013384981
20339.0,47,13,52,99.3526586225
20340.0,24,26,100,99.3528245703
20341.0,31,43,53,99.1310864669
20342.0,29,34,52,99.3966166862
20343.0,31,46,88,99.4030683666
20344.0,6,6,51,99.1937211385
20345.0,24,6,93,99.1937211385
20346.0,17,19,54,99.1299351894
20347.0,25,15,34,99.2232873078
20348.0,47,25,55,99.129384544
20349.0,14,42,26,99.2548846136
20350.0,10,7,68,99.4069280803
20351.0,11,3,86,99.4095446676
20352.0,44,20,135,99.4120356042
20353.0,19,1,43,99.413574817
20354.0,9,45,61,99.4150366086
20355.0,1,5,101,99.4186861904
20356.0,40,13,85,99.1732926364
20357.0,2,29,65,99.2424993741
20358.0,19,38,56,99.1531656185
20359.0,24,39,83,99.3894914352
20360.0,32,18,67,99.423941446
20361.0,5,25,64,99.2217988569
20362.0,14,45,61,99.0988318145
20363.0,15,16,94,99.2159481954
20364.0,5,26,56,99.2467860254
20365.0,22,22,114,99.4272958376
20366.0,4,0,42,99.3868590604
20367.0,44,49,75,99.4281144225
20368.0,10,40,74,99.3239038862
20369.0,19,1,149,99.1306761981
20370.0,28,12,63,99.1759912935
20371.0,19,35,48,99.0722234921
20372.0,13,10,67,99.0699624159
20373.0,7,29,53,99.310534304
20374.0,41,10,61,99.0699624159
20375.0,7,2,81,99.0572533828
20376.0,41,45,35,99.2932597971
20377.0,46,17,111,99.3104853137
20378.0,35,48,36,99.2750600474
20379.0,1,12,87,99.414311006
20380.0,42,44,88,99.131868771
20381.0,6,24,52,99.0544237115
20382.0,32,43,56,99.052795104
20383.0,34,23,71,99.4373345499
20384.0,8,6,57,99.4374119774
20385.0,7,15,75,99.438556961
20386.0,34,8,57,99.3572117065
20387.0,12,45,63,99.1319017533
20388.0,0,39,64,99.0477885222
20389.0,47,21,79,99.0376778125
20390.0,22,40,69,99.0378051459
20391.0,42,3,76,99.0338599181
20392.0,19,8,82,99.0155116824
20393.0,38,14,39,99.0863660567
20394.0,37,6,74,99.0101356073
20395.0,14,15,64,99.1243944272
20396.0,24,15,112,99.1243944272
20397.0,12,16,79,99.3344050434
20398.0,2,16,48,99.355321882
20399.0,34,38,66,99.1422200954
20400.0,32,37,56,99.3256339502
20401.0,12,47,90,99.2800614816
20402.0,4,30,64,99.0232480325
20403.0,32,31,95,99.068877859
20404.0,42,32,63,99.1936885559
20405.0,36,20,93,98.9993777324
20406.0,36,30,77,98.9947188888
20407.0,48,21,89,99.0544537633
20408.0,41,10,40,98.9887316451
20409.0,23,10,64,98.9887316451
20410.0,4,32,146,99.2597912686
20411.0,9,26,48,99.021270107
20412.0,28,46,84,98.9812588532
20413.0,11,45,109,99.0827708136
20414.0,31,29,40,98.9800525285
20415.0,5,7,44,99.309095954
20416.0,33,16,85,98.9790827754
20417.0,22,3,84,99.1186944631
20418.0,31,8,82,98.9965372708
20419.0,18,12,66,99.0472332151
20420.0,44,27,45,99.1718637993
20421.0,22,49,75,99.2127399229
20422.0,9,4,62,99.0727962098
20423.0,47,31,56,99.2744291264
20424.0,23,21,72,99.20110438
20425.0,37,6,57,99.1813302711
20426.0,27,40,70,99.1597960248
20427.0,13,1,37,99.2204253261
20428.0,10,10,96,99.0591585579
20429.0,37,33,82,99.3944379062
20430.0,6,13,87,99.246085397
20431.0,2,38,78,99.4139435774
20432.0,27,19,148,99.2557570404
20433.0,40,2,70,99.190631189
20434.0,23,1,96,99.4322060681
20435.0,24,40,66,99.3564063485
20436.0,49,25,24,99.3629070725
20437.0,36,11,79,99.280833318
20438.0,48,11,65,99.280833318
20439.0,33,0,82,99.4412574462
20440.0,3,42,81,99.3648872878
20441.0,1,18,48,99.2046417728
20442.0,33,19,47,99.1750598919
20443.0,47,13,82,99.3154081157
20444.0,36,10,60,99.1636312337
20445.0,23,20,49,99.1430157795
20446.0,49,34,80,99.3446702633
20447.0,2,25,37,99.1251559419
20448.0,44,23,83,99.4449224996
20449.0,19,21,30,99.4191674854
20450.0,3,18,88,99.447415735
20451.0,32,34,42,99.4474543047
20452.0,14,30,52,99.2818703237
20453.0,35,24,35,99.4477343361
20454.0,26,34,80,99.4479369581
20455.0,17,11,105,99.4500582517
20456.0,45,26,112,99.4508219049
20457.0,49,33,41,99.187284031
20458.0,15,1,51,99.4514716562
20459.0,22,33,85,99.3223116028
20460.0,43,47,69,99.1990975745
20461.0,40,12,49,99.3414747194
20462.0,24,21,32,99.4512433317
20463.0,12,27,38,99.4523224094
20464.0,27,36,82,99.330333556
20465.0,29,18,53,99.4362698019
20466.0,42,22,95,99.4539325186
20467.0,42,45,42,99.4539325186
20468.0,22,21,55,99.3040726471
20469.0,42,11,93,99.4539325186
20470.0,24,43,54,99.4333486259
20471.0,43,28,53,99.4534512098
20472.0,14,26,66,99.4219940167
20473.0,8,20,84,99.3430003849
20474.0,49,23,68,99.3423837665
20475.0,11,37,133,99.1983894792
20476.0,21,44,14,99.3704696294
20477.0,34,4,59,99.1678588539
20478.0,28,45,54,99.381912695
20479.0,49,37,47,99.1993856507
20480.0,46,6,69,99.4320263957
20481.0,29,5,100,99.45152323
20482.0,33,22,112,99.1556216364
20483.0,21,33,65,99.2917725919
20484.0,12,11,50,99.2445968081
20485.0,33,10,62,99.1386356932
20486.0,13,49,63,99.3761867121
20487.0,44,4,62,99.4568864494
20488.0,5,21,64,99.1891619032
20489.0,4,27,88,99.1369862742
20490.0,10,1,71,99.4404893455
20491.0,10,41,44,99.4404893455
20492.0,14,34,49,99.2793047075
20493.0,12,46,54,99.2254339661
20494.0,28,6,59,99.3208957647
20495.0,30,43,16,99.4522210841
20496.0,15,48,123,99.4577683347
20497.0,19,30,64,99.2020765854
20498.0,26,25,53,99.4085470714
20499.0,28,28,68,99.2183280114
20500.0,8,32,105,99.4579887316
20501.0,23,40,76,99.2430662028
20502.0,23,18,50,99.2430662028
20503.0,23,46,74,99.2430662028
20504.0,40,36,67,99.3065445408
20505.0,11,6,115,99.4273878101
20506.0,0,32,57,99.4069968098
20507.0,49,32,56,99.4069968098
20508.0,12,32,74,99.3585411538
20509.0,10,43,82,99.4604653371
20510.0,30,21,56,99.3495294017
20511.0,4,7,97,99.2881809437
20512.0,38,0,88,99.1172463987
20513.0,33,31,42,99.2714394008
20514.0,10,22,59,99.1299930026
20515.0,13,15,167,99.1088078321
20516.0,34,31,74,99.2879903666
20517.0,15,6,90,99.3670162405
20518.0,8,4,58,99.2384990824
20519.0,5,35,28,99.3416574005
20520.0,47,22,62,99.386787144
20521.0,49,34,111,99.274757028
20522.0,40,22,32,99.4197257092
20523.0,2,15,100,99.4612148514
20524.0,45,24,55,99.3147005989
20525.0,15,48,76,99.461716992
20526.0,21,19,83,99.4580126103
20527.0,14,27,73,99.2391108505
20528.0,49,3,111,99.2923963997
20529.0,46,39,72,99.4623484471
20530.0,16,7,43,99.2448592134
20531.0,20,48,117,99.2260124453
20532.0,48,10,66,99.2662775376
20533.0,2,3,62,99.2491386367
20534.0,37,35,340,99.4659361997
20535.0,15,38,35,99.3241453238
20536.0,24,30,45,99.3539400077
20537.0,6,46,23,99.1156409223
20538.0,24,13,50,99.1874158955
20539.0,13,45,79,99.2942287092
20540.0,40,11,58,99.0914786863
20541.0,9,41,93,99.3819584431
20542.0,17,36,51,99.093233321
20543.0,30,37,45,99.1719020383
20544.0,18,16,71,99.2469919447
20545.0,20,1,34,99.1105293721
20546.0,6,1,111,99.1105293721
20547.0,29,6,113,99.3460942543
20548.0,5,25,83,99.1722627939
20549.0,30,23,46,99.1013578639
20550.0,4,45,59,99.4662717181
20551.0,10,5,123,99.090620842
20552.0,10,47,61,99.2667345557
20553.0,38,4,72,99.0809413014
20554.0,9,15,126,99.225864595
20555.0,3,8,40,99.3956401716
20556.0,42,11,128,99.467515008
20557.0,47,17,66,99.1206979677
20558.0,10,17,97,99.1206979677
20559.0,18,3,96,99.4574564905
20560.0,39,12,119,99.4680237921
20561.0,7,26,54,99.3683732167
20562.0,36,19,112,99.469061291
20563.0,37,10,96,99.46472026
20564.0,5,16,95,99.2386913309
20565.0,21,24,96,99.3667121645
20566.0,10,10,62,99.4241101403
20567.0,41,6,54,99.470085968
20568.0,26,41,59,99.0697905317
20569.0,48,26,77,99.1826562126
20570.0,6,35,48,99.2919628361
20571.0,7,2,104,99.2446262921
20572.0,30,38,98,99.09977094
20573.0,9,46,39,99.141543431
20574.0,38,12,31,99.3587672479
20575.0,10,5,46,99.2185344387
20576.0,28,40,118,99.1176750232
20577.0,35,44,74,99.4712607099
20578.0,36,38,48,99.463939302
20579.0,1,41,34,99.2209600203
20580.0,40,41,92,99.0600086425
20581.0,33,36,54,99.3654898248
20582.0,49,41,57,99.1449155755
20583.0,23,9,133,99.4722039884
20584.0,32,14,99,99.4705560821
20585.0,38,49,122,99.4740085762
20586.0,45,29,100,99.3687140066
20587.0,27,8,46,99.223217469
20588.0,28,41,57,99.1449155755
20589.0,2,18,56,99.1870314342
20590.0,4,43,60,99.2010889623
20591.0,32,36,76,99.210283407
20592.0,3,15,19,99.2974064259
20593.0,3,45,62,99.2974064259
20594.0,34,11,50,99.323885831
20595.0,0,9,34,99.2258344725
20596.0,5,28,90,99.3629016969
20597.0,16,10,433,99.4758268566
20598.0,24,31,79,99.4761000687
20599.0,35,0,71,99.476151178
20600.0,24,35,67,99.3305940654
20601.0,48,14,48,99.0588990102
20602.0,13,6,60,99.0568344566
20603.0,3,24,119,99.3157051305
20604.0,12,46,61,99.4765562365
20605.0,12,21,45,99.4767267689
20606.0,36,29,50,99.33505457
20607.0,35,6,80,99.425850252
20608.0,28,43,125,99.4785539695
20609.0,26,49,75,99.3112946281
20610.0,31,37,56,99.464076169
20611.0,3,15,60,99.4351462352
20612.0,4,30,89,99.3789658577
20613.0,4,28,111,99.4792882706
20614.0,16,6,94,99.2072425295
20615.0,34,49,116,99.3760236166
20616.0,15,38,134,99.3853418842
20617.0,40,8,50,99.4801266639
20618.0,43,48,42,99.4801546921
20619.0,31,27,75,99.2007879579
20620.0,2,38,44,99.2258268226
20621.0,22,24,151,99.480869488
20622.0,4,19,73,99.1470334721
20623.0,7,23,53,99.139377264
20624.0,21,25,63,99.1658134607
20625.0,19,35,106,99.0878843709
20626.0,0,45,65,99.1476798492
20627.0,20,7,51,99.3145523936
20628.0,20,10,22,99.3145523936
20629.0,13,39,51,99.3811452544
20630.0,40,2,39,99.3419865158
20631.0,46,26,56,99.4117509553
20632.0,1,2,109,99.1802716637
20633.0,12,18,69,99.1602321654
20634.0,37,45,78,99.3718743005
20635.0,29,9,92,99.3831237657
20636.0,8,6,108,99.4784580435
20637.0,43,23,97,99.2198698478
20638.0,49,43,45,99.1975479136
20639.0,34,11,82,99.4039773904
20640.0,15,44,42,99.3915929352
20641.0,12,18,70,99.3542398443
20642.0,25,44,33,99.3717288992
20643.0,46,18,95,99.2623886381
20644.0,48,48,83,99.2606638668
20645.0,9,11,48,99.3345005851
20646.0,22,10,62,99.3351816146
20647.0,24,12,61,99.1738555095
20648.0,7,28,73,99.4821758082
20649.0,29,40,82,99.4822203248
20650.0,47,41,82,99.1704564525
20651.0,36,23,66,99.1591014501
20652.0,33,36,52,99.0953462176
20653.0,29,44,84,99.0879585373
20654.0,10,16,87,99.3806973423
20655.0,29,0,75,99.4336738972
20656.0,8,13,46,99.4484618506
20657.0,18,9,60,99.1104124829
20658.0,8,23,67,99.0728672283
20659.0,0,12,83,99.064356517
20660.0,12,17,48,99.3777660711
20661.0,38,8,47,99.4717097736
20662.0,34,19,102,99.4823189981
20663.0,20,3,54,99.4829462194
20664.0,29,21,70,99.4830352458
20665.0,41,28,45,99.2856047117
